sku_id,asin,product_name,category,date,inventory_on_hand,sales_units,revenue,ad_spend,has_buy_box,my_price,competitor_price
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-03,160,43.5573,871.15,217.79,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-04,160,59.0839,1181.68,295.42,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-05,160,50.723,1014.46,253.62,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-06,160,60.3779,1207.56,301.89,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-07,160,59.8551,1197.1,299.27,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-08,160,51.901,1038.02,259.5,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-09,160,56.938,1138.76,284.69,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-10,159,51.9578,1039.16,259.79,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-11,159,58.3811,1167.62,291.9,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-12,159,53.7819,1075.64,268.91,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-13,159,59.563,1191.26,297.81,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-14,159,60.0772,1201.54,300.38,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-15,159,62.4014,1248.03,312.01,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-16,159,52.0813,1041.63,260.41,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-17,159,50.3528,1007.06,251.76,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-18,158,62.6571,1253.14,313.29,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-19,158,59.1245,1182.49,295.62,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-20,158,47.4517,949.03,237.26,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-21,158,60.5657,1211.31,302.83,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-22,158,44.2721,885.44,221.36,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-23,158,59.9863,1199.73,299.93,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-24,158,58.0873,1161.75,290.44,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-25,158,61.0277,1220.55,305.14,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-26,157,51.1596,1023.19,255.8,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-27,157,46.6006,932.01,233.0,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-28,157,49.236,984.72,246.18,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-29,157,42.9919,859.84,214.96,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-30,157,46.7761,935.52,233.88,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-03-31,157,49.6471,992.94,248.24,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-01,157,61.2191,1224.38,306.1,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-02,157,55.3079,1106.16,276.54,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-03,156,44.5784,891.57,222.89,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-04,156,58.9654,1179.31,294.83,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-05,156,44.5314,890.63,222.66,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-06,156,50.9407,1018.81,254.7,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-07,156,43.2213,864.43,216.11,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-08,156,58.8833,1177.67,294.42,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-09,156,56.5999,1132.0,283.0,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-10,156,43.7793,875.59,218.9,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-11,155,47.6799,953.6,238.4,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-12,155,50.0981,1001.96,250.49,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-13,155,50.8288,1016.58,254.15,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-14,155,60.0482,1200.96,300.24,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-15,155,41.645,832.9,208.22,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-16,155,46.2646,925.29,231.32,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-17,155,50.089,1001.78,250.44,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-18,155,46.161,923.22,230.81,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-19,154,54.8477,1096.95,274.24,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-20,154,61.1851,1223.7,305.93,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-21,154,51.9156,1038.31,259.58,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-22,154,61.366,1227.32,306.83,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-23,154,49.0483,980.97,245.24,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-24,154,54.0355,1080.71,270.18,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-25,154,46.1656,923.31,230.83,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-26,154,57.0754,1141.51,285.38,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-27,153,55.8919,1117.84,279.46,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-28,153,56.634,1132.68,283.17,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-29,153,47.6244,952.49,238.12,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-04-30,153,51.9407,1038.81,259.7,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-01,153,44.337,886.74,221.69,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-02,153,50.1975,1003.95,250.99,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-03,153,53.5569,1071.14,267.79,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-04,153,41.9503,839.01,209.75,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-05,152,49.9322,998.64,249.66,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-06,152,41.4893,829.79,207.45,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-07,152,41.4164,828.33,207.08,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-08,152,50.9778,1019.56,254.89,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-09,152,51.4954,1029.91,257.48,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-10,152,55.7068,1114.14,278.54,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-11,152,47.6486,952.97,238.24,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-12,151,57.8868,1157.74,289.44,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-13,151,42.877,857.54,214.38,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-14,151,58.2682,1165.36,291.34,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-15,151,58.3235,1166.47,291.62,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-16,151,59.867,1197.34,299.33,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-17,151,50.2382,1004.76,251.19,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-18,151,50.6334,1012.67,253.17,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-19,151,54.7642,1095.28,273.82,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-20,150,52.2177,1044.35,261.09,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-21,150,51.0317,1020.63,255.16,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-22,150,41.6663,833.33,208.33,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-23,150,46.1631,923.26,230.81,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-24,150,48.5165,970.33,242.58,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-25,150,46.9858,939.72,234.93,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-26,150,57.2974,1145.95,286.49,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-27,150,59.8047,1196.09,299.02,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-28,149,59.3931,1187.86,296.96,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-29,149,41.3215,826.43,206.61,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-30,149,47.0223,940.45,235.11,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-05-31,149,53.2667,1065.33,266.33,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-01,149,42.5625,851.25,212.81,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-02,149,55.199,1103.98,276.0,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-03,149,40.9924,819.85,204.96,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-04,149,46.8836,937.67,234.42,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-05,148,50.8212,1016.42,254.1,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-06,148,52.9897,1059.79,264.95,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-07,148,46.8767,937.53,234.38,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-08,148,50.8236,1016.47,254.12,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-09,148,47.3103,946.21,236.55,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-10,148,44.3443,886.89,221.72,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-11,148,53.8797,1077.59,269.4,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-12,148,46.9721,939.44,234.86,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-13,147,44.4701,889.4,222.35,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-14,147,48.0565,961.13,240.28,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-15,147,44.8613,897.23,224.31,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-16,147,48.8554,977.11,244.28,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-17,147,55.8994,1117.99,279.5,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-18,147,56.7492,1134.98,283.75,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-19,147,40.8389,816.78,204.19,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-20,147,55.6129,1112.26,278.06,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-21,146,45.8386,916.77,229.19,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-22,146,49.5988,991.98,248.0,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-23,146,55.5833,1111.67,277.92,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-24,146,57.0149,1140.3,285.07,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-25,146,54.3653,1087.31,271.83,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-26,146,41.2461,824.92,206.23,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-27,146,41.5507,831.01,207.75,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-28,146,39.3294,786.59,196.65,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-29,145,45.9398,918.8,229.7,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-06-30,145,49.4407,988.81,247.2,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-01,145,40.3875,807.75,201.94,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-02,145,58.0194,1160.39,290.1,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-03,145,48.8106,976.21,244.05,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-04,145,54.5153,1090.31,272.58,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-05,145,57.3431,1146.86,286.71,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-06,145,47.2237,944.47,236.12,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-07,144,45.1516,903.03,225.76,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-08,144,53.4967,1069.93,267.48,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-09,144,41.9478,838.96,209.74,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-10,144,46.7257,934.51,233.63,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-11,144,39.4458,788.92,197.23,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-12,144,41.2828,825.66,206.41,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-13,144,44.4966,889.93,222.48,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-14,144,44.9048,898.1,224.53,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-15,143,55.3626,1107.25,276.81,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-16,143,43.0028,860.06,215.01,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-17,143,48.6966,973.93,243.48,false,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-18,143,43.9232,878.46,219.62,true,20.0,20.0
JKL-004,B0JKL00400,Stainless Steel Bottle,Home,2026-07-19,143,47.691,953.82,238.46,false,20.0,20.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-01,280,41.1825,906.01,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-02,280,37.1943,818.27,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-03,280,36.4172,801.18,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-04,279,35.8099,787.82,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-05,279,28.312,622.86,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-06,279,36.8417,810.52,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-07,279,36.9488,812.87,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-08,279,33.6546,740.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-09,278,34.7627,764.78,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-10,278,31.839,700.46,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-11,278,34.5005,759.01,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-12,278,37.2798,820.16,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-13,277,28.7604,632.73,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-14,277,33.8215,744.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-15,277,30.5323,671.71,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-16,277,32.0119,704.26,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-17,277,37.8195,832.03,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-18,276,41.1241,904.73,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-19,276,32.7395,720.27,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-20,276,32.005,704.11,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-21,276,31.2684,687.9,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-22,276,28.893,635.65,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-23,275,32.8274,722.2,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-24,275,30.9328,680.52,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-25,275,29.6916,653.22,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-26,275,35.411,779.04,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-27,275,37.9294,834.45,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-28,274,34.4932,758.85,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-29,274,31.6409,696.1,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-30,274,40.3364,887.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-01-31,274,40.5991,893.18,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-01,273,32.1747,707.84,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-02,273,34.0902,749.98,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-03,273,36.2399,797.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-04,273,34.6081,761.38,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-05,273,33.1396,729.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-06,272,37.1541,817.39,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-07,272,32.204,708.49,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-08,272,34.9584,769.08,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-09,272,34.6996,763.39,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-10,272,34.0078,748.17,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-11,271,30.9347,680.56,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-12,271,36.3435,799.56,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-13,271,40.3079,886.77,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-14,271,37.8373,832.42,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-15,271,39.7566,874.65,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-16,270,29.7247,653.94,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-17,270,33.7673,742.88,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-18,270,28.8414,634.51,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-19,270,33.3597,733.91,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-20,270,35.1194,772.63,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-21,269,31.3449,689.59,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-22,269,29.0943,640.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-23,269,36.826,810.17,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-24,269,31.3845,690.46,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-25,268,33.9903,747.79,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-26,268,30.8448,678.59,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-27,268,31.7395,698.27,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-02-28,268,39.9038,877.88,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-01,268,37.422,823.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-02,267,35.9391,790.66,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-03,267,33.0593,727.3,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-04,267,37.149,817.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-05,267,34.3818,756.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-06,267,34.4332,757.53,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-07,266,35.012,770.26,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-08,266,37.8074,831.76,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-09,266,35.6443,784.17,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-10,266,39.1699,861.74,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-11,266,26.8024,589.65,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-12,265,28.5387,627.85,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-13,265,31.9483,702.86,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-14,265,38.6794,850.95,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-15,265,36.2047,796.5,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-16,264,28.2719,621.98,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-17,264,30.7197,675.83,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-18,264,33.3413,733.51,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-19,264,28.6675,630.69,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-20,264,30.8742,679.23,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-21,263,36.5085,803.19,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-22,263,34.7859,765.29,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-23,263,34.3212,755.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-24,263,29.517,649.37,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-25,263,29.2092,642.6,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-26,262,30.1401,663.08,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-27,262,28.9319,636.5,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-28,262,30.3463,667.62,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-29,262,38.3919,844.62,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-30,262,29.7277,654.01,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-03-31,261,34.9714,769.37,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-01,261,38.906,855.93,0.0,true,22.0,23.0
